jynxthepokemonofficial,159
retro_drag0n_claims,47
patrickhickeyjr,32
all_things_anime92,15
nintendofire,13
stale.soup_,13
smashbros.heaven,10
fortnitefraud,10
wolfinae,10
rosestar.exe,9
canasygame,9
photograbits87,9
everpowerful,9
aletumpsdat,9
truthscrew,9
gamezone_kw,8
randomshowstream,8
c.g_everything,8
all.pokemon.ever,7
dailysgamez,7
